"wilaya_code","wilaya_name","wilaya_name_ar","daira_code","daira_name","daira_name_ar","commune_code","commune_name","commune_name_ar"
"09","Blida","البليدة","916","Boufarik","بوفاريك","290","Boufarik","بوفاريك"
"09","Blida","البليدة","916","Boufarik","بوفاريك","298","Guerrouaou","قرواو"
"09","Blida","البليدة","916","Boufarik","بوفاريك","308","Soumaa","الصومعة"
"09","Blida","البليدة","917","Larbaa","الأربعاء","300","Larbaa","الأربعاء"
"09","Blida","البليدة","917","Larbaa","الأربعاء","307","Souhane","صوحان"
"09","Blida","البليدة","922","Bougara","بوقرة","291","Bougara","بوقرة"
"09","Blida","البليدة","922","Bougara","بوقرة","299","Hammam Elouane","حمام ملوان"
"09","Blida","البليدة","922","Bougara","بوقرة","305","Ouled Slama","اولاد سلامة"
"10","Bouira","البويرة","1001","Bouira","البويرة","313","Ain Turk","عين الترك"
"10","Bouira","البويرة","1001","Bouira","البويرة","315","Ait Laaziz","أيت لعزيز"
"10","Bouira","البويرة","1001","Bouira","البويرة","321","Bouira","البويرة"
"10","Bouira","البويرة","1004","Souk El Khemis","سوق الخميس","332","El-Mokrani","المقراني"
"10","Bouira","البويرة","1004","Souk El Khemis","سوق الخميس","348","Souk El Khemis","سوق الخميس"
"10","Bouira","البويرة","1005","Kadiria","القادرية","316","Aomar","أعمر"
"10","Bouira","البويرة","1005","Kadiria","القادرية","326","Djebahia","جباحية"
"10","Bouira","البويرة","1005","Kadiria","القادرية","337","Kadiria","قادرية"
"10","Bouira","البويرة","1012","Haizer","الحيزر","335","Haizer","حيزر"
"10","Bouira","البويرة","1012","Haizer","الحيزر","350","Taghzout","تاغزوت"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","320","Bouderbala","بودربالة"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","322","Boukram","بوكرم"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","333","Guerrouma","قرومة"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","338","Lakhdaria","الأخضرية"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","340","Maala","معلة"
"10","Bouira","البويرة","1013","Lakhdaria","الأخضرية","353","Z'barbar (El Isseri )","زبربر"
"10","Bouira","البويرة","1015","El Hachimia","الهاشمية","329","El Hachimia","الهاشمية"
"10","Bouira","البويرة","1015","El Hachimia","الهاشمية","343","Oued El Berdi","وادي البردي"
"10","Bouira","البويرة","1018","Bordj Okhriss","برج أوخريص","319","Bordj Okhriss","برج أوخريص"
"10","Bouira","البويرة","1018","Bordj Okhriss","برج أوخريص","334","Hadjera Zerga","الحجرة الزرقاء"
"10","Bouira","البويرة","1018","Bordj Okhriss","برج أوخريص","342","Mezdour","مزدور"
"10","Bouira","البويرة","1018","Bordj Okhriss","برج أوخريص","351","Taguedite","تاقديت"
"10","Bouira","البويرة","1033","Bechloul","بشلول","310","Ahl El Ksar","أهل القصر"
"10","Bouira","البويرة","1033","Bechloul","بشلول","317","Bechloul","بشلول"
"10","Bouira","البويرة","1033","Bechloul","بشلول","327","El Adjiba","العجيبة"
"10","Bouira","البويرة","1033","Bechloul","بشلول","328","El Asnam","الأسنام"
"10","Bouira","البويرة","1033","Bechloul","بشلول","344","Ouled Rached","أولاد راشد"
"10","Bouira","البويرة","1035","Ain Bessem","عين بسام","311","Ain El Hadjar","عين الحجر"
"10","Bouira","البويرة","1035","Ain Bessem","عين بسام","312","Ain Laloui","عين العلوي"
"10","Bouira","البويرة","1035","Ain Bessem","عين بسام","314","Ain-Bessem","عين بسام"
"10","Bouira","البويرة","1036","Bir Ghbalou","بئر غبالو","318","Bir Ghbalou","بئر غبالو"
"10","Bouira","البويرة","1036","Bir Ghbalou","بئر غبالو","330","El Khabouzia","الخبوزية"
"10","Bouira","البويرة","1036","Bir Ghbalou","بئر غبالو","345","Raouraoua","روراوة"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","309","Aghbalou","أغبالو"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","323","Chorfa","شرفة"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","336","Hanif","حنيف"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","339","M Chedallah","أمشدالة"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","347","Saharidj","سحاريج"
"10","Bouira","البويرة","1037","M'chedallah","مشد الله","352","Ath Mansour","آث  منصور"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","324","Dechmia","الدشمية"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","325","Dirah","ديرة"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","331","El-Hakimia","الحاكمية"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","341","Maamora","المعمورة"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","346","Ridane","ريدان"
"10","Bouira","البويرة","1038","Sour El Ghozlane","سور الغزلان","349","Sour El Ghozlane","سور الغزلان"
"11","Tamanrasset","تمنراست","1101","Tamanrasset","تمنراست","355","Ain Amguel","عين امقل"
"11","Tamanrasset","تمنراست","1101","Tamanrasset","تمنراست","361","Tamanrasset","تمنراست"
"11","Tamanrasset","تمنراست","1102","Silet","سيلت","354","Abelsa","ابلسة"
"11","Tamanrasset","تمنراست","1103","In Ghar","إينغر","360","Inghar","إينغر"
"11","Tamanrasset","تمنراست","1104","In Guezzam","عين قزام","356","Ain Guezzam","عين قزام"
"11","Tamanrasset","تمنراست","1106","Tazrouk","تاظروك","359","Idles","أدلس"
"11","Tamanrasset","تمنراست","1106","Tazrouk","تاظروك","362","Tazrouk","تاظروك"
"11","Tamanrasset","تمنراست","1107","Tin Zouatine","تين زواتين","363","Tin Zouatine","تين زواتين"
"11","Tamanrasset","تمنراست","1108","In Salah","عين صالح","357","Ain Salah","عين صالح"
"11","Tamanrasset","تمنراست","1108","In Salah","عين صالح","358","Foggaret Ezzoua","فقارة الزوى"
"12","Tébessa","تبسة","1201","Tebessa","تبسة","390","Tebessa","تبسة"
"12","Tébessa","تبسة","1202","Bir El Ater","بئر العاتر","369","Bir-El-Ater","بئر العاتر"
"12","Tébessa","تبسة","1202","Bir El Ater","بئر العاتر","378","El Ogla El Malha","العقلة المالحة"
"12","Tébessa","تبسة","1203","Cheria","الشريعة","372","Cheria","الشريعة"
"12","Tébessa","تبسة","1203","Cheria","الشريعة","391","Telidjen","ثليجان"
"12","Tébessa","تبسة","1205","El Aouinet","العوينات","370","Boukhadra","بوخضرة"
"12","Tébessa","تبسة","1205","El Aouinet","العوينات","379","El-Aouinet","العوينات"
"12","Tébessa","تبسة","1209","Negrine","نقرين","381","Ferkane","فركان"
"12","Tébessa","تبسة","1209","Negrine","نقرين","385","Negrine","نقرين"
"12","Tébessa","تبسة","1210","Bir Mokadem","بئر مقدم","368","Bir Mokkadem","بئر مقدم"
"12","Tébessa","تبسة","1210","Bir Mokadem","بئر مقدم","382","Guorriguer","قريقر"
"12","Tébessa","تبسة","1210","Bir Mokadem","بئر مقدم","383","Hammamet","الحمامات"
"12","Tébessa","تبسة","1211","El Kouif","الكويف","366","Bekkaria","بكارية"
"12","Tébessa","تبسة","1211","El Kouif","الكويف","371","Boulhaf Dyr","بولحاف الدير"
"12","Tébessa","تبسة","1211","El Kouif","الكويف","373","El Kouif","الكويف"
"12","Tébessa","تبسة","1212","Morsott","مرسط","367","Bir Dheheb","بئر الذهب"
"12","Tébessa","تبسة","1212","Morsott","مرسط","384","Morsott","مرسط"
"12","Tébessa","تبسة","1213","El Ogla","العقلة","365","Bedjene","بجن"
"12","Tébessa","تبسة","1213","El Ogla","العقلة","376","El Mezeraa","المزرعة"
"12","Tébessa","تبسة","1213","El Ogla","العقلة","377","El Ogla","العقلة"
"12","Tébessa","تبسة","1213","El Ogla","العقلة","389","Stah Guentis","سطح قنطيس"
"12","Tébessa","تبسة","1219","Ouenza","الونزة","364","Ain Zerga","عين الزرقاء"
"12","Tébessa","تبسة","1219","Ouenza","الونزة","375","El Meridj","المريج"
"12","Tébessa","تبسة","1219","Ouenza","الونزة","386","Ouenza","الونزة"
"12","Tébessa","تبسة","1220","El Malabiod","الماء الابيض","374","El Malabiod","الماء الابيض"
"12","Tébessa","تبسة","1220","El Malabiod","الماء الابيض","380","El-Houidjbet","الحويجبات"
"12","Tébessa","تبسة","1221","Oum Ali","أم علي","387","Oum Ali","أم علي"
"12","Tébessa","تبسة","1221","Oum Ali","أم علي","388","Saf Saf El Ouesra","صفصاف الوسرى"
"13","Tlemcen","تلمسان","1301","Tlemcen","تلمسان","443","Tlemcen","تلمسان"
"13","Tlemcen","تلمسان","1303","Ain Tellout","عين تالوت","396","Ain Nehala","عين النحالة"
"13","Tlemcen","تلمسان","1303","Ain Tellout","عين تالوت","397","Ain Tellout","عين تالوت"
"13","Tlemcen","تلمسان","1304","Remchi","الرمشي","398","Ain Youcef","عين يوسف"
"13","Tlemcen","تلمسان","1304","Remchi","الرمشي","405","Beni Ouarsous","بني وارسوس"
"13","Tlemcen","تلمسان","1304","Remchi","الرمشي","416","El Fehoul","الفحول"
"13","Tlemcen","تلمسان","1304","Remchi","الرمشي","431","Remchi","الرمشي"
"13","Tlemcen","تلمسان","1304","Remchi","الرمشي","433","Sebbaa Chioukh","سبعة شيوخ"
"13","Tlemcen","تلمسان","1306","Sabra","صبرة","409","Bouhlou","بوحلو"
"13","Tlemcen","تلمسان","1306","Sabra","صبرة","432","Sabra","صبرة"
"13","Tlemcen","تلمسان","1307","Ghazaouet","الغزوات","412","Dar Yaghmoracen","دار يغمراسن"
"13","Tlemcen","تلمسان","1307","Ghazaouet","الغزوات","419","Ghazaouet","الغزوات"
"13","Tlemcen","تلمسان","1307","Ghazaouet","الغزوات","438","Souahlia","السواحلية"
"13","Tlemcen","تلمسان","1307","Ghazaouet","الغزوات","442","Tianet","تيانت"
"13","Tlemcen","تلمسان","1313","Ouled Mimoun","أولاد ميمون","406","Beni Smiel","بني صميل"
"13","Tlemcen","تلمسان","1313","Ouled Mimoun","أولاد ميمون","428","Oued Lakhdar","وادي الخضر"
"13","Tlemcen","تلمسان","1313","Ouled Mimoun","أولاد ميمون","429","Ouled Mimoun","أولاد ميمون"
"13","Tlemcen","تلمسان","1317","Beni Snous","بني سنوس","401","Beni Bahdel","بني بهدل"
"13","Tlemcen","تلمسان","1317","Beni Snous","بني سنوس","407","Beni Snous","بني سنوس"
"13","Tlemcen","تلمسان","1317","Beni Snous","بني سنوس","415","Azail","العزايل"
"13","Tlemcen","تلمسان","1318","Bab El Assa","باب العسة","400","Bab El Assa","باب العسة"
"13","Tlemcen","تلمسان","1318","Bab El Assa","باب العسة","439","Souani","السواني"
"13","Tlemcen","تلمسان","1318","Bab El Assa","باب العسة","440","Souk Tleta","سوق الثلاثاء"
"13","Tlemcen","تلمسان","1320","Fellaoucene","فلاوسن","392","Ain Fetah","عين فتاح"
"13","Tlemcen","تلمسان","1320","Fellaoucene","فلاوسن","395","Ain Kebira","عين الكبيرة"
"13","Tlemcen","تلمسان","1320","Fellaoucene","فلاوسن","418","Fellaoucene","فلاوسن"
"13","Tlemcen","تلمسان","1324","Bensekrane","بن سكران","408","Bensekrane","بن سكران"
"13","Tlemcen","تلمسان","1324","Bensekrane","بن سكران","435","Sidi Abdelli","سيدي العبدلي"
"13","Tlemcen","تلمسان","1326","Hennaya","الحناية","421","Hennaya","الحناية"
"13","Tlemcen","تلمسان","1326","Hennaya","الحناية","430","Ouled Riyah","أولاد رياح"
"13","Tlemcen","تلمسان","1326","Hennaya","الحناية","444","Zenata","زناتة"
"13","Tlemcen","تلمسان","1327","Maghnia","مغنية","420","Hammam Boughrara","حمام بوغرارة"
"13","Tlemcen","تلمسان","1327","Maghnia","مغنية","423","Maghnia","مغنية"
"13","Tlemcen","تلمسان","1335","Sebdou","سبدو","414","El Aricha","العريشة"
"13","Tlemcen","تلمسان","1335","Sebdou","سبدو","417","El Gor","القور"
"13","Tlemcen","تلمسان","1335","Sebdou","سبدو","434","Sebdou","سبدو"
"13","Tlemcen","تلمسان","1338","Beni Boussaid","بني بوسعيد","402","Beni Boussaid","بني بوسعيد"
"13","Tlemcen","تلمسان","1338","Beni Boussaid","بني بوسعيد","437","Sidi Medjahed","سيدي مجاهد"
"13","Tlemcen","تلمسان","1339","Marsa Ben Mehdi","مرسى بن مهيدي","425","Marsa Ben M'hidi","مرسى بن مهيدي"
"13","Tlemcen","تلمسان","1339","Marsa Ben Mehdi","مرسى بن مهيدي","426","M'sirda Fouaga","مسيردة الفواقة"
"13","Tlemcen","تلمسان","1340","Nedroma","ندرومة","413","Djebala","جبالة"
"13","Tlemcen","تلمسان","1340","Nedroma","ندرومة","427","Nedroma","ندرومة"
"13","Tlemcen","تلمسان","1341","Sidi Djillali","سيدي الجيلالي","410","Bouihi","البويهي"
"13","Tlemcen","تلمسان","1341","Sidi Djillali","سيدي الجيلالي","436","Sidi Djillali","سيدي الجيلالي"
"13","Tlemcen","تلمسان","1344","Honnaine","هنين","403","Beni Khellad","بني خلاد"
"13","Tlemcen","تلمسان","1344","Honnaine","هنين","422","Honnaine","هنين"
"13","Tlemcen","تلمسان","1350","Chetouane","شتوان","393","Ain Fezza","عين فزة"
"13","Tlemcen","تلمسان","1350","Chetouane","شتوان","399","Amieur","عمير"
"13","Tlemcen","تلمسان","1350","Chetouane","شتوان","411","Chetouane","شتوان"
"13","Tlemcen","تلمسان","1351","Mansourah","منصورة","394","Ain Ghoraba","عين غرابة"
"13","Tlemcen","تلمسان","1351","Mansourah","منصورة","404","Beni Mester","بني مستر"
"13","Tlemcen","تلمسان","1351","Mansourah","منصورة","424","Mansourah","منصورة"
"13","Tlemcen","تلمسان","1351","Mansourah","منصورة","441","Terny Beni Hediel","تيرني بني هديل"
"14","Tiaret","تيارت","1401","Tiaret","تيارت","483","Tiaret","تيارت"
"14","Tiaret","تيارت","1402","Medroussa","مدروسة","464","Medroussa","مدروسة"
"14","Tiaret","تيارت","1402","Medroussa","مدروسة","466","Mellakou","ملاكو"
"14","Tiaret","تيارت","1402","Medroussa","مدروسة","478","Sidi Bakhti","سيدي بختي"
"14","Tiaret","تيارت","1406","Ain Deheb","عين الذهب","446","Ain Deheb","عين الذهب"
"14","Tiaret","تيارت","1406","Ain Deheb","عين الذهب","451","Chehaima","شحيمة"
"14","Tiaret","تيارت","1406","Ain Deheb","عين الذهب","468","Naima","النعيمة"
"14","Tiaret","تيارت","1413","Dahmouni","دحموني","445","Ain Bouchekif","عين بوشقيف"
"14","Tiaret","تيارت","1413","Dahmouni","دحموني","452","Dahmouni","دحموني"
"14","Tiaret","تيارت","1414","Rahouia","رحوية","457","Guertoufa","قرطوفة"
"14","Tiaret","تيارت","1414","Rahouia","رحوية","470","Rahouia","الرحوية"
"14","Tiaret","تيارت","1415","Mahdia","مهدية","447","Ain Dzarit","عين دزاريت"
"14","Tiaret","تيارت","1415","Mahdia","مهدية","461","Mahdia","مهدية"
"14","Tiaret","تيارت","1415","Mahdia","مهدية","467","Nadorah","الناظورة"
"14","Tiaret","تيارت","1415","Mahdia","مهدية","472","Sebaine","السبعين"
"14","Tiaret","تيارت","1416","Sougueur","السوقر","455","Faidja","الفايجة"
"14","Tiaret","تيارت","1416","Sougueur","السوقر","475","Si Abdelghani","سي عبد الغني"
"14","Tiaret","تيارت","1416","Sougueur","السوقر","480","Sougueur","السوقر"
"14","Tiaret","تيارت","1416","Sougueur","السوقر","485","Tousnina","توسنينة"
"14","Tiaret","تيارت","1421","Meghila","مغيلة","465","Meghila","مغيلة"
"14","Tiaret","تيارت","1421","Meghila","مغيلة","473","Sebt","السبت"
"14","Tiaret","تيارت","1421","Meghila","مغيلة","479","Sidi Hosni","سيدي حسني"
"14","Tiaret","تيارت","1427","Frenda","فرندة","448","Ain El Hadid","عين الحديد"
"14","Tiaret","تيارت","1427","Frenda","فرندة","456","Frenda","فرندة"
"14","Tiaret","تيارت","1427","Frenda","فرندة","482","Takhemaret","تخمرت"
"14","Tiaret","تيارت","1428","Ain Kermes","عين كرمس","449","Ain Kermes","عين كرمس"
"14","Tiaret","تيارت","1428","Ain Kermes","عين كرمس","453","Djebilet Rosfa","جبيلات الرصفاء"
"14","Tiaret","تيارت","1428","Ain Kermes","عين كرمس","460","Madna","مادنة"
"14","Tiaret","تيارت","1428","Ain Kermes","عين كرمس","463","Medrissa","مدريسة"
"14","Tiaret","تيارت","1428","Ain Kermes","عين كرمس","476","Sidi Abderrahmane","سيدي عبد الرحمن"
"14","Tiaret","تيارت","1429","Ksar Chellala","قصر الشلالة","459","Ksar Chellala","قصر الشلالة"
"14","Tiaret","تيارت","1429","Ksar Chellala","قصر الشلالة","474","Serghine","سرغين"
"14","Tiaret","تيارت","1429","Ksar Chellala","قصر الشلالة","486","Zmalet El Emir Abdelkade","زمالة  الأمير عبد القادر"
"14","Tiaret","تيارت","1433","Oued Lili","وادي ليلي","469","Oued Lilli","وادي ليلي"
"14","Tiaret","تيارت","1433","Oued Lili","وادي ليلي","477","Sidi Ali Mellal","سيدي علي ملال"
"14","Tiaret","تيارت","1433","Oued Lili","وادي ليلي","484","Tidda","تيدة"
"14","Tiaret","تيارت","1434","Mechraa Sfa","مشرع الصفا","454","Djillali Ben Amar","جيلالي بن عمار"
"14","Tiaret","تيارت","1434","Mechraa Sfa","مشرع الصفا","462","Mechraa Safa","مشرع الصفا"
"14","Tiaret","تيارت","1434","Mechraa Sfa","مشرع الصفا","481","Tagdempt","تاقدمت"
"14","Tiaret","تيارت","1435","Hamadia","حمادية","450","Bougara","بوقرة"
"14","Tiaret","تيارت","1435","Hamadia","حمادية","458","Hamadia","حمادية"
"14","Tiaret","تيارت","1435","Hamadia","حمادية","471","Rechaiga","الرشايقة"
"15","Tizi Ouzou","تيزي وزو","1501","Tizi Ouzou","تيزي وزو","549","Tizi-Ouzou","تيزي وزو"
"15","Tizi Ouzou","تيزي وزو","1502","Ain El Hammam","عين الحمام","487","Abi-Youcef","أبي يوسف"
"15","Tizi Ouzou","تيزي وزو","1502","Ain El Hammam","عين الحمام","490","Ain-El-Hammam","عين الحمام"
"15","Tizi Ouzou","تيزي وزو","1502","Ain El Hammam","عين الحمام","502","Ait-Yahia","أيت يحيى"
"15","Tizi Ouzou","تيزي وزو","1502","Ain El Hammam","عين الحمام","503","Akbil","اقبيل"
"15","Tizi Ouzou","تيزي وزو","1509","Makouda","ماكودة","514","Boudjima","بوجيمة"
"15","Tizi Ouzou","تيزي وزو","1509","Makouda","ماكودة","532","Makouda","ماكودة"
"15","Tizi Ouzou","تيزي وزو","1510","Draa El Mizan","ذراع الميزان","491","Ain-Zaouia","عين الزاوية"
"15","Tizi Ouzou","تيزي وزو","1510","Draa El Mizan","ذراع الميزان","496","Ait Yahia Moussa","أيت يحي موسى"
"15","Tizi Ouzou","تيزي وزو","1510","Draa El Mizan","ذراع الميزان","518","Draa-El-Mizan","ذراع الميزان"
"15","Tizi Ouzou","تيزي وزو","1510","Draa El Mizan","ذراع الميزان","520","Frikat","فريقات"
"15","Tizi Ouzou","تيزي وزو","1511","Tizi-Ghenif","تيزي غنيف","536","M'kira","مكيرة"
"15","Tizi Ouzou","تيزي وزو","1511","Tizi-Ghenif","تيزي غنيف","548","Tizi-Gheniff","تيزي غنيف"
"15","Tizi Ouzou","تيزي وزو","1517","Iferhounene","إفرحونان","523","Iferhounene","إفــرحــونان"
"15","Tizi Ouzou","تيزي وزو","1517","Iferhounene","إفرحونان","526","Illilten","إيلـيــلتـن"
"15","Tizi Ouzou","تيزي وزو","1517","Iferhounene","إفرحونان","528","Imsouhal","إمســوحال"
"15","Tizi Ouzou","تيزي وزو","1518","Azazga","عزازقة","506","Azazga","عزازقة"
"15","Tizi Ouzou","تيزي وزو","1518","Azazga","عزازقة","519","Freha","فريحة"
"15","Tizi Ouzou","تيزي وزو","1518","Azazga","عزازقة","524","Ifigha","إيفيغاء"
"15","Tizi Ouzou","تيزي وزو","1518","Azazga","عزازقة","551","Yakourene","إعــكورن"
"15","Tizi Ouzou","تيزي وزو","1518","Azazga","عزازقة","553","Zekri","زكري"
"15","Tizi Ouzou","تيزي وزو","1521","Larbaa Nath Iraten","الأربعاء ناث إيراثن","492","Ait Aggouacha","أيت عقـواشة"
"15","Tizi Ouzou","تيزي وزو","1521","Larbaa Nath Iraten","الأربعاء ناث إيراثن","529","Irdjen","إيرجـــن"
"15","Tizi Ouzou","تيزي وزو","1521","Larbaa Nath Iraten","الأربعاء ناث إيراثن","530","Larbaa Nath Irathen","الأربعــاء ناث إيراثن"
"15","Tizi Ouzou","تيزي وزو","1522","Tizi Rached","تيزي راشد","500","Ait-Oumalou","أيت  أومالو"
"15","Tizi Ouzou","تيزي وزو","1522","Tizi Rached","تيزي راشد","550","Tizi-Rached","تيزي راشد"
"15","Tizi Ouzou","تيزي وزو","1524","Ouaguenoun","واقنون","497","Ait-Aissa-Mimoun","أيت عيسى ميمون"
"15","Tizi Ouzou","تيزي وزو","1524","Ouaguenoun","واقنون","539","Ouaguenoun","واقنون"
"15","Tizi Ouzou","تيزي وزو","1524","Ouaguenoun","واقنون","545","Timizart","تيمـيزار"
"15","Tizi Ouzou","تيزي وزو","1529","Maatkas","معاتقة","531","Maatkas","معـــاتقة"
"15","Tizi Ouzou","تيزي وزو","1529","Maatkas","معاتقة","542","Souk-El-Tenine","سوق الإثنين"
"15","Tizi Ouzou","تيزي وزو","1532","Beni Douala","بني دوالة","499","Ait-Mahmoud","أيت محمود"
"15","Tizi Ouzou","تيزي وزو","1532","Beni Douala","بني دوالة","508","Beni Zmenzer","بنــــي زمنزار"
"15","Tizi Ouzou","تيزي وزو","1532","Beni Douala","بني دوالة","509","Beni-Aissi","بني عيسي"
"15","Tizi Ouzou","تيزي وزو","1532","Beni Douala","بني دوالة","510","Beni-Douala","بني دوالة"
"15","Tizi Ouzou","تيزي وزو","1534","Bouzeguene","بوزقن","512","Beni-Zikki","بني زيكــي"
"15","Tizi Ouzou","تيزي وزو","1534","Bouzeguene","بوزقن","516","Bouzeguene","بوزقــن"
"15","Tizi Ouzou","تيزي وزو","1534","Bouzeguene","بوزقن","522","Idjeur","إيجــار"
"15","Tizi Ouzou","تيزي وزو","1534","Bouzeguene","بوزقن","527","Illoula Oumalou","إيلولة أومـــالو"
"15","Tizi Ouzou","تيزي وزو","1536","Ouadhias","واضية","489","Agouni-Gueghrane","أقني قغران"
"15","Tizi Ouzou","تيزي وزو","1536","Ouadhias","واضية","493","Ait Bouaddou","أيت بــوادو"
"15","Tizi Ouzou","تيزي وزو","1536","Ouadhias","واضية","538","Ouadhias","واضية"
"15","Tizi Ouzou","تيزي وزو","1536","Ouadhias","واضية","547","Tizi N'tleta","تيزي نثلاثة"
"15","Tizi Ouzou","تيزي وزو","1537","Azeffoun","أزفون","488","Aghribs","أغريب"
"15","Tizi Ouzou","تيزي وزو","1537","Azeffoun","أزفون","498","Ait-Chafaa","أيت شافع"
"15","Tizi Ouzou","تيزي وزو","1537","Azeffoun","أزفون","504","Akerrou","أقرو"
"15","Tizi Ouzou","تيزي وزو","1537","Azeffoun","أزفون","507","Azeffoun","أزفون"
"15","Tizi Ouzou","تيزي وزو","1538","Tigzirt","تيقزيرت","525","Iflissen","إفليـــسن"
"15","Tizi Ouzou","تيزي وزو","1538","Tigzirt","تيقزيرت","535","Mizrana","ميزرانـــة"
"15","Tizi Ouzou","تيزي وزو","1538","Tigzirt","تيقزيرت","544","Tigzirt","تيقـزيرت"
"15","Tizi Ouzou","تيزي وزو","1540","Boghni","بوغني","505","Assi-Youcef","أسي يوسف"
"15","Tizi Ouzou","تيزي وزو","1540","Boghni","بوغني","513","Boghni","بوغني"
"15","Tizi Ouzou","تيزي وزو","1540","Boghni","بوغني","515","Bounouh","بونوح"
"15","Tizi Ouzou","تيزي وزو","1540","Boghni","بوغني","533","Mechtras","مشطراس"
"15","Tizi Ouzou","تيزي وزو","1547","Draa Ben Khedda","ذراع بن خدة","517","Draa-Ben-Khedda","ذراع بن خدة"
"15","Tizi Ouzou","تيزي وزو","1547","Draa Ben Khedda","ذراع بن خدة","540","Sidi Namane","سيدي نعمان"
"15","Tizi Ouzou","تيزي وزو","1547","Draa Ben Khedda","ذراع بن خدة","543","Tadmait","تادمايت"
"15","Tizi Ouzou","تيزي وزو","1547","Draa Ben Khedda","ذراع بن خدة","546","Tirmitine","تيرمتين"
"15","Tizi Ouzou","تيزي وزو","1548","Ouacif","واسيف","494","Ait Boumahdi","أيت بومهدي"
"15","Tizi Ouzou","تيزي وزو","1548","Ouacif","واسيف","501","Ait-Toudert","أيت تودرت"
"15","Tizi Ouzou","تيزي وزو","1548","Ouacif","واسيف","537","Ouacif","واسيف"
"15","Tizi Ouzou","تيزي وزو","1550","Mekla","مقلع","495","Ait Khellili","أيت خليلي"
"15","Tizi Ouzou","تيزي وزو","1550","Mekla","مقلع","534","Mekla","مقــلع"
"15","Tizi Ouzou","تيزي وزو","1550","Mekla","مقلع","541","Souama","صوامـــع"
"15","Tizi Ouzou","تيزي وزو","1552","Benni Yenni","بني يني","511","Beni-Yenni","بني يني"
"15","Tizi Ouzou","تيزي وزو","1552","Benni Yenni","بني يني","521","Iboudrarene","إبودرارن"
"15","Tizi Ouzou","تيزي وزو","1552","Benni Yenni","بني يني","552","Yatafene","يطــافن"
"16","Alger","الجزائر","1602","Sidi M'hamed","سيدي امحمد","556","Alger Centre","الجزائر الوسطى"
"16","Alger","الجزائر","1602","Sidi M'hamed","سيدي امحمد","582","El Madania","المدنية"
"16","Alger","الجزائر","1602","Sidi M'hamed","سيدي امحمد","585","El Mouradia","المرادية"
"16","Alger","الجزائر","1602","Sidi M'hamed","سيدي امحمد","605","Sidi M'hamed","سيدي امحمد"
"16","Alger","الجزائر","1605","Bab El Oued","باب الوادي","557","Bab El Oued","باب الوادي"
"16","Alger","الجزائر","1605","Bab El Oued","باب الوادي","567","Bologhine Ibnou Ziri","بولوغين بن زيري"
"16","Alger","الجزائر","1605","Bab El Oued","باب الوادي","572","Casbah","القصبة"
"16","Alger","الجزائر","1605","Bab El Oued","باب الوادي","596","Oued Koriche","وادي قريش"
"16","Alger","الجزائر","1605","Bab El Oued","باب الوادي","601","Rais Hamidou","الرايس حميدو"
"16","Alger","الجزائر","1609","Bir Mourad Rais","بئر مراد رايس","564","Bir Mourad Rais","بئر مراد رايس"
"16","Alger","الجزائر","1609","Bir Mourad Rais","بئر مراد رايس","565","Birkhadem","بئر خادم"
"16","Alger","الجزائر","1609","Bir Mourad Rais","بئر مراد رايس","576","Djasr Kasentina","جسر قسنطينة"
"16","Alger","الجزائر","1609","Bir Mourad Rais","بئر مراد رايس","589","Hydra","حيدرة"
"16","Alger","الجزائر","1609","Bir Mourad Rais","بئر مراد رايس","604","Sehaoula","السحاولة"
"16","Alger","الجزائر","1611","Bouzareah","بوزريعة","562","Ben Aknoun","ابن عكنون"
"16","Alger","الجزائر","1611","Bouzareah","بوزريعة","563","Beni Messous","بني مسوس"
"16","Alger","الجزائر","1611","Bouzareah","بوزريعة","571","Bouzareah","بوزريعة"
"16","Alger","الجزائر","1611","Bouzareah","بوزريعة","580","El Biar","الابيار"
"16","Alger","الجزائر","1613","El Harrach","الحراش","560","Bachedjerah","باش جراح"
"16","Alger","الجزائر","1613","El Harrach","الحراش","570","Bourouba","بوروبة"
"16","Alger","الجزائر","1613","El Harrach","الحراش","581","El Harrach","الحراش"
"16","Alger","الجزائر","1613","El Harrach","الحراش","597","Oued Smar","وادي السمار"
"16","Alger","الجزائر","1614","Baraki","براقي","561","Baraki","براقي"
"16","Alger","الجزائر","1614","Baraki","براقي","592","Les Eucalyptus","الكاليتوس"
