id,commune_name,daira_name,wilaya_code,wilaya_name
639,أم العظام,فيض البطمة,17,الجلفة
629,فيض البطمة,فيض البطمة,17,الجلفة
616,عمورة,فيض البطمة,17,الجلفة
645,زعفران,حاسي بحبح,17,الجلفة
630,قرنيني,عين وسارة,17,الجلفة
615,عين وسارة,عين وسارة,17,الجلفة
617,بنهار,بيرين,17,الجلفة
614,عين معبد,حاسي بحبح,17,الجلفة
633,حاسي بحبح,حاسي بحبح,17,الجلفة
638,مجبارة,عين الإبل,17,الجلفة
662,جيجل,جيجل,18,جيجل
656,العوانة,العوانة,18,جيجل
668,سلمى بن زيادة,العوانة,18,جيجل
660,أراقن سويسي,زيامة منصورية,18,جيجل
650,بوسيف أولاد عسكر,الطاهير,18,جيجل
674,زيامة منصورية,زيامة منصورية,18,جيجل
651,الشحنة,الطاهير,18,جيجل
659,الامير عبد القادر,الطاهير,18,جيجل
665,وجانة,الطاهير,18,جيجل
672,الطاهير,الطاهير,18,جيجل
652,الشقفة,الشقفة,18,جيجل
657,القنار نشفي,الشقفة,18,جيجل
670,سيدي عبد العزيز,الشقفة,18,جيجل
658,الميلية,الميلية,18,جيجل
667,أولاد يحيى خدروش,الميلية,18,جيجل
666,أولاد رابح,سيدي معروف,18,جيجل
671,سيدي معروف,سيدي معروف,18,جيجل
661,غبالة,السطارة,18,جيجل
669,السطارة,السطارة,18,جيجل
649,بوراوي بلهادف,العنصر,18,جيجل
655,العنصر,العنصر,18,جيجل
664,خيري واد عجول,العنصر,18,جيجل
654,جيملة,جيملة,18,جيجل
663,قاوس,تاكسنة,18,جيجل
673,تاكسنة,تاكسنة,18,جيجل
647,برج الطهر,الشقفة,18,جيجل
648,بودريعة بني  ياجيس,جيملة,18,جيجل
653,الجمعة بني حبيبي,العنصر,18,جيجل
726,الرصفة,صالح باي,19,سطيف
721,واد البارد,عموشة,19,سطيف
734,تيزي نبشار,عموشة,19,سطيف
720,مزلوق,عين أرنات,19,سطيف
709,قلال,عين ولمان,19,سطيف
717,قصر الابطال,عين ولمان,19,سطيف
724,أولاد سي أحمد,عين ولمان,19,سطيف
684,أيت نوال مزادة,بوعنداس,19,سطيف
685,ايت تيزي,بوعنداس,19,سطيف
699,بوعنداس,بوعنداس,19,سطيف
701,بوسلام,بوعنداس,19,سطيف
713,حمام السخنة,حمام السخنة,19,سطيف
732,الطاية,حمام السخنة,19,سطيف
733,التلة,حمام السخنة,19,سطيف
680,عين ولمان,عين ولمان,19,سطيف
702,بوطالب,صالح باي,19,سطيف
714,الحامة,صالح باي,19,سطيف
725,أولاد تبان,صالح باي,19,سطيف
686,عموشة,عموشة,19,سطيف
727,صالح باي,صالح باي,19,سطيف
677,عين أزال,عين أزال,19,سطيف
679,عين الحجر,عين أزال,19,سطيف
689,بيضاء برج,عين أزال,19,سطيف
697,بئر حدادة,عين أزال,19,سطيف
711,قنزات,قنزات,19,سطيف
716,حربيل,قنزات,19,سطيف
682,عين الروى,بوقاعة,19,سطيف
694,بني وسين,بوقاعة,19,سطيف
707,أوريسيا,عين أرنات,19,سطيف
700,بوقاعة,بوقاعة,19,سطيف
705,ذراع قبيلة,حمام قرقور,19,سطيف
715,حمام قرقور,حمام قرقور,19,سطيف
729,سطيف,سطيف,19,سطيف
678,عين الكبيرة,عين الكبيرة,19,سطيف
703,الدهامشة,عين الكبيرة,19,سطيف
722,أولاد عدوان,عين الكبيرة,19,سطيف
683,عين السبت,بني عزيز,19,سطيف
695,بني عزيز,بني عزيز,19,سطيف
718,معاوية,بني عزيز,19,سطيف
690,بلاعة,بئر العرش,19,سطيف
698,بئر العرش,بئر العرش,19,سطيف
708,الولجة,بئر العرش,19,سطيف
730,تاشودة,بئر العرش,19,سطيف
731,تالة إيفاسن,ماوكلان,19,سطيف
728,سرج الغول,بابور,19,سطيف
712,قجال,قجال,19,سطيف
723,أولاد صابر,قجال,19,سطيف
688,بازر سكرة,العلمة,19,سطيف
706,العلمة,العلمة,19,سطيف
710,قلتة زرقاء,العلمة,19,سطيف
692,بني فودة,جميلة,19,سطيف
704,جميلة,جميلة,19,سطيف
681,عين لقراج,بني ورتيلان,19,سطيف
691,بني شبانة,بني ورتيلان,19,سطيف
693,بني ورتيلان,بني ورتيلان,19,سطيف
696,بني موحلي,بني ورتيلان,19,سطيف
675,عين عباسة,عين أرنات,19,سطيف
676,عين أرنات,عين أرنات,19,سطيف
687,بابور,بابور,19,سطيف
719,ماوكلان,ماوكلان,19,سطيف
745,سعيدة,سعيدة,20,سعيدة
749,تيرسين,أولاد ابراهيم,20,سعيدة
743,أولاد إبراهيم,أولاد ابراهيم,20,سعيدة
737,عين السلطان,أولاد ابراهيم,20,سعيدة
741,المعمورة,الحساسنة,20,سعيدة
739,الحساسنة,الحساسنة,20,سعيدة
736,عين السخونة,الحساسنة,20,سعيدة
748,سيدي بوبكر,سيدي بوبكر,20,سعيدة
744,أولاد خالد,سيدي بوبكر,20,سعيدة
740,هونت,سيدي بوبكر,20,سعيدة
750,يوب,يوب,20,سعيدة
738,دوي ثابت,يوب,20,سعيدة
746,سيدي احمد,عين الحجر,20,سعيدة
742,مولاي العربي,عين الحجر,20,سعيدة
735,عين الحجر,عين الحجر,20,سعيدة
747,سيدي عمر,سيدي بوبكر,20,سعيدة
751,عين بوزيان,سيدي مزغيش,21,سكيكدة
783,صالح بو الشعور,الحروش,21,سكيكدة
768,الحدائق,الحدائق,21,سكيكدة
787,زردازة,الحروش,21,سكيكدة
780,أولاد حبابة,الحروش,21,سكيكدة
759,بني ولبان,سيدي مزغيش,21,سكيكدة
784,سيدي مزغيش,سيدي مزغيش,21,سكيكدة
758,بني بشير,رمضان جمال,21,سكيكدة
782,رمضان جمال,رمضان جمال,21,سكيكدة
761,بين الويدان,تمالوس,21,سكيكدة
770,مجاز الدشيش,الحروش,21,سكيكدة
786,تمالوس,تمالوس,21,سكيكدة
753,عين قشرة,عين قشرة,21,سكيكدة
778,الولجة بولبلوط,عين قشرة,21,سكيكدة
781,أم الطوب,أم الطوب,21,سكيكدة
767,الغدير,عزابة,21,سكيكدة
775,الكركرة,تمالوس,21,سكيكدة
766,الحروش,الحروش,21,سكيكدة
788,الزيتونة,الزيتونة,21,سكيكدة
779,أولاد عطية,أولاد عطية,21,سكيكدة
777,وادي الزهور,أولاد عطية,21,سكيكدة
764,القل,القل,21,سكيكدة
763,الشرايع,القل,21,سكيكدة
760,بني زيد,القل,21,سكيكدة
776,خناق مايو,أولاد عطية,21,سكيكدة
769,المرسى,بن عزوز,21,سكيكدة
757,بن عزوز,بن عزوز,21,سكيكدة
756,بكوش لخضر,بن عزوز,21,سكيكدة
771,السبت,عزابة,21,سكيكدة
752,عين شرشار,عزابة,21,سكيكدة
755,عزابة,عزابة,21,سكيكدة
762,بوشطاطة,الحدائق,21,سكيكدة
772,فلفلة,سكيكدة,21,سكيكدة
773,حمادي كرومة,سكيكدة,21,سكيكدة
785,سكيكدة,سكيكدة,21,سكيكدة
754,عين زويت,الحدائق,21,سكيكدة
765,جندل سعدي محمد,عزابة,21,سكيكدة
774,قنواع,الزيتونة,21,سكيكدة
822,سيدي علي بن يوب,سيدي علي بن يوب,22,سيدي بلعباس
814,مولاي سليسن,مولاي سليسن,22,سيدي بلعباس
804,الحصيبة,مولاي سليسن,22,سيدي بلعباس
792,عين تندمين,مولاي سليسن,22,سيدي بلعباس
837,تنيرة,تنيرة,22,سيدي بلعباس
816,وادي سفيون,تنيرة,22,سيدي بلعباس
805,حاسي دحو,تنيرة,22,سيدي بلعباس
817,وادي تاوريرة,مرين,22,سيدي بلعباس
798,بن عشيبة شلية,تنيرة,22,سيدي بلعباس
831,سيدي يعقوب,سيدي لحسن,22,سيدي بلعباس
830,سيدي لحسن,سيدي لحسن,22,سيدي بلعباس
829,سيدي خالد,سيدي لحسن,22,سيدي بلعباس
832,طابية,سيدي علي بن يوب,22,سيدي بلعباس
825,سيدي ابراهيم,عين البرد,22,سيدي بلعباس
794,العمارنة,سيدي لحسن,22,سيدي بلعباس
801,بوخنفيس,سيدي علي بن يوب,22,سيدي بلعباس
806,حاسي زهانة,بن باديس,22,سيدي بلعباس
802,شيطوان البلايلة,بن باديس,22,سيدي بلعباس
797,بن باديس,بن باديس,22,سيدي بلعباس
795,بضرابين المقراني,بن باديس,22,سيدي بلعباس
821,سفيزف,سفيزف,22,سيدي بلعباس
810,مسيد,سفيزف,22,سيدي بلعباس
800,بوجبهة البرج,سفيزف,22,سيدي بلعباس
793,عين أدن,سفيزف,22,سيدي بلعباس
828,سيدي حمادوش,عين البرد,22,سيدي بلعباس
826,سيدي شعيب,مرحوم,22,سيدي بلعباس
808,مكدرة,عين البرد,22,سيدي بلعباس
789,عين البرد,عين البرد,22,سيدي بلعباس
819,رجم دموش,راس الماء,22,سيدي بلعباس
818,راس الماء,راس الماء,22,سيدي بلعباس
815,وادي السبع,راس الماء,22,سيدي بلعباس
809,مرحوم,مرحوم,22,سيدي بلعباس
824,سيدي بلعباس,سيدي بلعباس,22,سيدي بلعباس
791,عين الثريد,تسالة,22,سيدي بلعباس
820,السهالة الثورة,تسالة,22,سيدي بلعباس
838,تسالة,تسالة,22,سيدي بلعباس
796,بلعربي,مصطفى بن ابراهيم,22,سيدي بلعباس
813,مصطفى بن ابراهيم,مصطفى بن ابراهيم,22,سيدي بلعباس
839,تلموني,مصطفى بن ابراهيم,22,سيدي بلعباس
840,زروالة,مصطفى بن ابراهيم,22,سيدي بلعباس
803,الضاية,تلاغ,22,سيدي بلعباس
812,مزاورو,تلاغ,22,سيدي بلعباس
835,تغاليمت,تلاغ,22,سيدي بلعباس
836,تلاغ,تلاغ,22,سيدي بلعباس
790,عين قادة,سيدي علي بوسيدي,22,سيدي بلعباس
807,لمطار,سيدي علي بوسيدي,22,سيدي بلعباس
823,سيدي علي بوسيدي,سيدي علي بوسيدي,22,سيدي بلعباس
827,سيدي دحو الزاير,سيدي علي بوسيدي,22,سيدي بلعباس
799,بئر الحمام,مرحوم,22,سيدي بلعباس
811,مرين,مرين,22,سيدي بلعباس
834,تفسور,مرين,22,سيدي بلعباس
833,تاودموت,مرين,22,سيدي بلعباس
842,عنابة,عنابة,23,عنابة
850,سرايدي,عنابة,23,عنابة
843,برحال,برحال,23,عنابة
849,واد العنب,برحال,23,عنابة
848,الحجار,الحجار,23,عنابة
851,سيدي عمار,الحجار,23,عنابة
846,البوني,البوني,23,عنابة
841,عين الباردة,عين الباردة,23,عنابة
845,الشرفة,عين الباردة,23,عنابة
847,العلمة,عين الباردة,23,عنابة
852,التريعات,برحال,23,عنابة
844,شطايبي,شطايبي,23,عنابة
875,نشماية,قلعة بوصبع,24,قالمة
863,بوحمدان,حمام دباغ,24,قالمة
872,حمام دباغ,حمام دباغ,24,قالمة
884,الركنية,حمام دباغ,24,قالمة
867,الدهوارة,حمام النبايل,24,قالمة
873,حمام النبايل,حمام النبايل,24,قالمة
871,قالمة,قالمة,24,قالمة
866,بومهرة أحمد,قلعة بوصبع,24,قالمة
853,عين بن بيضاء,بوشقوف,24,قالمة
865,بوشقوف,بوشقوف,24,قالمة
878,مجاز الصفاء,بوشقوف,24,قالمة
881,وادي فراغة,بوشقوف,24,قالمة
864,بوعاتي محمود,هيليوبوليس,24,قالمة
869,الفجوج,هيليوبوليس,24,قالمة
874,هيليوبوليس,هيليوبوليس,24,قالمة
877,مجاز عمار,عين حساينية,24,قالمة
879,هواري بومدين,عين حساينية,24,قالمة
883,رأس العقبة,عين حساينية,24,قالمة
885,سلاوة عنونة,عين حساينية,24,قالمة
868,جبالة الخميسي,قلعة بوصبع,24,قالمة
861,برج صباط,وادي الزناتي,24,قالمة
882,وادي الزناتي,وادي الزناتي,24,قالمة
856,عين رقادة,وادي الزناتي,24,قالمة
854,عين العربي,عين مخلوف,24,قالمة
855,عين مخلوف,عين مخلوف,24,قالمة
886,تاملوكة,عين مخلوف,24,قالمة
857,عين صندل,خزارة,24,قالمة
862,بوحشانة,خزارة,24,قالمة
876,لخزارة,خزارة,24,قالمة
858,بلخير,قلعة بوصبع,24,قالمة
860,بني مزلين,قلعة بوصبع,24,قالمة
870,قلعة بوصبع,قلعة بوصبع,24,قالمة
880,وادي الشحم,حمام النبايل,24,قالمة
859,بن جراح,قالمة,24,قالمة
892,ديدوش مراد,حامة بوزيان,25,قسنطينة
894,حامة بوزيان,حامة بوزيان,25,قسنطينة
890,بني حميدان,زيغود يوسف,25,قسنطينة
898,زيغود يوسف,زيغود يوسف,25,قسنطينة
888,عين السمارة,الخروب,25,قسنطينة
893,الخروب,الخروب,25,قسنطينة
897,أولاد رحمون,الخروب,25,قسنطينة
887,عين عبيد,عين عبيد,25,قسنطينة
889,أبن باديس الهرية,عين عبيد,25,قسنطينة
895,ابن زياد,ابن زياد,25,قسنطينة
896,بوجريو مسعود,ابن زياد,25,قسنطينة
891,قسنطينة,قسنطينة,25,قسنطينة
943,أولاد هلال,أولاد عنتر,26,المدية
956,السواقي,السواقي,26,المدية
929,قصر البخاري,قصر البخاري,26,المدية
934,مفاتحة,قصر البخاري,26,المدية
947,السانق,قصر البخاري,26,المدية
920,العزيزية,العزيزية,26,المدية
930,مغراوة,العزيزية,26,المدية
935,ميهوب,العزيزية,26,المدية
909,بوعيش,الشهبونية,26,المدية
912,بوغزول,الشهبونية,26,المدية
914,الشهبونية,الشهبونية,26,المدية
926,حناشة,عوامري,26,المدية
936,عوامري,عوامري,26,المدية
937,وادي حربيل,عوامري,26,المدية
905,بني سليمان,بني سليمان,26,المدية
910,بوعيشون,سي المحجوب,26,المدية
939,أولاد بوعشرة,سي المحجوب,26,المدية
950,سي المحجوب,سي المحجوب,26,المدية
913,بوسكن,بني سليمان,26,المدية
953,سيدي الربيع,بني سليمان,26,المدية
906,البرواقية,البرواقية,26,المدية
941,أولاد دايد,البرواقية,26,المدية
946,الربعية,البرواقية,26,المدية
932,مجبر,سغوان,26,المدية
961,ثلاث دوائر,سغوان,26,المدية
962,الزبيرية,سغوان,26,المدية
901,العيساوية,تابلاط,26,المدية
923,الحوضان,تابلاط,26,المدية
933,مزغنة,تابلاط,26,المدية
957,تابلاط,تابلاط,26,المدية
908,بوغار,أولاد عنتر,26,المدية
949,سغوان,سغوان,26,المدية
919,ذراع السمار,المدية,26,المدية
931,المدية,المدية,26,المدية
959,تمسقيدة,المدية,26,المدية
904,بن شكاو,وزرة,26,المدية
922,الحمدانية,وزرة,26,المدية
945,وزرة,وزرة,26,المدية
960,تيزي مهدي,وزرة,26,المدية
899,عين بوسيف,عين بوسيف,26,المدية
925,العوينات,عين بوسيف,26,المدية
927,الكاف الاخضر,عين بوسيف,26,المدية
942,أولاد امعرف,عين بوسيف,26,المدية
951,سيدي دامد,عين بوسيف,26,المدية
903,بعطة,العمارية,26,المدية
924,العمارية,العمارية,26,المدية
940,أولاد إبراهيم,العمارية,26,المدية
907,بئر بن عابد,القلب الكبير,26,المدية
921,القلب الكبير,القلب الكبير,26,المدية
948,سدراية,القلب الكبير,26,المدية
900,عين اقصير,شلالة العذاورة,26,المدية
915,شلالة العذاورة,شلالة العذاورة,26,المدية
916,شنيقل,شلالة العذاورة,26,المدية
958,تفراوت,شلالة العذاورة,26,المدية
911,بوشراحيل,سيدي نعمان,26,المدية
928,خمس جوامع,سيدي نعمان,26,المدية
952,سيدي نعمان,سيدي نعمان,26,المدية
902,عزيز,عزيز,26,المدية
917,دراق,عزيز,26,المدية
944,أم الجليل,عزيز,26,المدية
918,جواب,السواقي,26,المدية
954,سيدي زهار,السواقي,26,المدية
955,سيدي زيان,السواقي,26,المدية
938,أولاد عنتر,أولاد عنتر,26,المدية
970,فرناقة,عين نويسي,27,مستغانم
981,وادي الخير,عين تادلس,27,مستغانم
973,الحسيان (بني ياحي,عين نويسي,27,مستغانم
972,حاسي ماماش,حاسي ماماش,27,مستغانم
977,مزغران,حاسي ماماش,27,مستغانم
992,ستيدية,حاسي ماماش,27,مستغانم
967,عين تادلس,عين تادلس,27,مستغانم
987,سيدي بلعطار,عين تادلس,27,مستغانم
991,سور,عين تادلس,27,مستغانم
964,عين بودينار,خير الدين,27,مستغانم
975,خير الدين,خير الدين,27,مستغانم
985,صيادة,خير الدين,27,مستغانم
986,سيدي علي,سيدي علي,27,مستغانم
993,تزقايت,سيدي علي,27,مستغانم
968,بن عبد المالك رمضان,سيدي لخضر,27,مستغانم
979,مستغانم,مستغانم,27,مستغانم
971,حجاج,سيدي لخضر,27,مستغانم
988,سيدي لخضر,سيدي لخضر,27,مستغانم
963,عشعاشة,عشعاشة,27,مستغانم
974,خضرة,عشعاشة,27,مستغانم
980,نكمارية,عشعاشة,27,مستغانم
982,أولاد بوغالم,عشعاشة,27,مستغانم
969,بوقيراط,بوقيراط,27,مستغانم
984,صفصاف,بوقيراط,27,مستغانم
989,سيرات,بوقيراط,27,مستغانم
990,السوافلية,بوقيراط,27,مستغانم
966,عين سيدي الشريف,ماسرة,27,مستغانم
976,منصورة,ماسرة,27,مستغانم
978,ماسرة,ماسرة,27,مستغانم
994,الطواهرية,ماسرة,27,مستغانم
965,عين نويسي,عين نويسي,27,مستغانم
983,أولاد مع الله,سيدي علي,27,مستغانم
1008,شلال,شلال,28,المسيلة
1028,أولاد ماضي,شلال,28,المسيلة
1014,خطوطي سد الجير,شلال,28,المسيلة
1000,بلعايبة,مقرة,28,المسيلة
1004,برهوم,مقرة,28,المسيلة
1009,دهاهنة,مقرة,28,المسيلة
1018,مقرة,مقرة,28,المسيلة
1002,بني يلمان,سيدي عيسى,28,المسيلة
1007,بوطي السايح,سيدي عيسى,28,المسيلة
1033,سيدي عيسى,سيدي عيسى,28,المسيلة
995,عين الحجل,عين الحجل,28,المسيلة
1035,سيدي هجرس,عين الحجل,28,المسيلة
1006,بوسعادة,بوسعادة,28,المسيلة
1011,الهامل,بوسعادة,28,المسيلة
1032,ولتام,بوسعادة,28,المسيلة
1003,بن زوه,أولاد سيدي ابراهيم,28,المسيلة
1030,أولاد سيدي ابراهيم,أولاد سيدي ابراهيم,28,المسيلة
1034,سيدي عامر,سيدي عامر,28,المسيلة
1039,تامسة,سيدي عامر,28,المسيلة
1001,بن سرور,بن سرور,28,المسيلة
1022,محمد بوضياف,بن سرور,28,المسيلة
1031,أولاد سليمان,بن سرور,28,المسيلة
1041,زرزور,بن سرور,28,المسيلة
996,عين الملح,عين الملح,28,المسيلة
997,عين فارس,عين الملح,28,المسيلة
999,عين الريش,عين الملح,28,المسيلة
1005,بئر فضة,عين الملح,28,المسيلة
1036,سيدي امحمد,عين الملح,28,المسيلة
1020,امجدل,امجدل,28,المسيلة
1021,مناعة,امجدل,28,المسيلة
1010,جبل مساعد,جبل مساعد,28,المسيلة
1037,سليم,جبل مساعد,28,المسيلة
1023,المسيلة,المسيلة,28,المسيلة
1013,حمام الضلعة,حمام الضلعة,28,المسيلة
1025,ونوغة,حمام الضلعة,28,المسيلة
1029,أولاد منصور,حمام الضلعة,28,المسيلة
1040,تارمونت,حمام الضلعة,28,المسيلة
1016,المعاضيد,أولاد دراج,28,المسيلة
1024,المطارفة,أولاد دراج,28,المسيلة
1017,معاريف,شلال,28,المسيلة
1027,أولاد دراج,أولاد دراج,28,المسيلة
1038,السوامع,أولاد دراج,28,المسيلة
1012,الحوامد,خبانة,28,المسيلة
1015,خبانة,خبانة,28,المسيلة
1019,مسيف,خبانة,28,المسيلة
998,عين الخضراء,مقرة,28,المسيلة
1026,أولاد عدي لقبالة,أولاد دراج,28,المسيلة
1075,وادي الأبطال,وادي الأبطال,29,معسكر
1081,سيدي عبد المومن,المحمدية,29,معسكر
1078,سجرارة,المحمدية,29,معسكر
1072,المحمدية,المحمدية,29,معسكر
1085,تيغنيف,تيغنيف,29,معسكر
1071,مقطع الدوز,المحمدية,29,معسكر
1060,فراقيق,المحمدية,29,معسكر
1054,الغمري,المحمدية,29,معسكر
1087,زهانة,زهانة,29,معسكر
1053,القعدة,زهانة,29,معسكر
1077,رأس عين عميروش,عقاز,29,معسكر
1074,عقاز,عقاز,29,معسكر
1046,العلايمية,عقاز,29,معسكر
1084,سيق,سيق,29,معسكر
1051,الشرفاء,سيق,29,معسكر
1049,بوهني,سيق,29,معسكر
1058,المأمونية,عين فارس,29,معسكر
1055,القطنة,بوحنيفية,29,معسكر
1042,عين فارس,عين فارس,29,معسكر
1062,غروس,عوف,29,معسكر
1048,بنيان,عوف,29,معسكر
1047,عوف,عوف,29,معسكر
1064,قرجوم,وادي التاغية,29,معسكر
1045,عين أفرص,عين فكان,29,معسكر
1043,عين فكان,عين فكان,29,معسكر
1066,خلوية,البرج,29,معسكر
1059,المنور,البرج,29,معسكر
1052,البرج,البرج,29,معسكر
1082,سيدي بوسعيد,غريس,29,معسكر
1070,المطمور,غريس,29,معسكر
1083,سيدي قادة,تيغنيف,29,معسكر
1067,ماقضة,غريس,29,معسكر
1069,معسكر,معسكر,29,معسكر
1050,بوحنيفية,بوحنيفية,29,معسكر
1063,غريس,غريس,29,معسكر
1065,حسين,بوحنيفية,29,معسكر
1057,القرط,تيزي,29,معسكر
1061,فروحة,تيزي,29,معسكر
1086,تيزي,تيزي,29,معسكر
1079,السهايلية,تيغنيف,29,معسكر
1068,ماوسة,غريس,29,معسكر
1080,سيدي عبد الجبار,وادي الأبطال,29,معسكر
1056,الحشم,الحشم,29,معسكر
1073,نسمط,الحشم,29,معسكر
1088,زلامطة,الحشم,29,معسكر
1044,عين فراح,وادي الأبطال,29,معسكر
1076,وادي التاغية,وادي التاغية,29,معسكر
1101,ورقلة,ورقلة,30,ورقلة
1096,حاسي مسعود,حاسي مسعود,30,ورقلة
1089,عين البيضاء,سيدي خويلد,30,ورقلة
1095,حاسي بن عبد الله,سيدي خويلد,30,ورقلة
1103,سيدي خويلد,سيدي خويلد,30,ورقلة
1093,البرمة,البرمة,30,ورقلة
1102,الرويسات,ورقلة,30,ورقلة
1100,انقوسة,انقوسة,30,ورقلة
1134,سيدي الشحمي,السانية,31,وهران
1127,حاسي مفسوخ,قديل,31,وهران
1116,بئر الجير,بئر الجير,31,وهران
1125,حاسي بن عقبة,بئر الجير,31,وهران
1124,قديل,قديل,31,وهران
1126,حاسي بونيف,بئر الجير,31,وهران
1122,الكرمة,السانية,31,وهران
1123,السانية,السانية,31,وهران
1114,بن فريحة,قديل,31,وهران
1113,أرزيو,أرزيو,31,وهران
1133,سيدي بن يبقى,أرزيو,31,وهران
1110,عين البية,بطيوة,31,وهران
1115,بطيوة,بطيوة,31,وهران
1128,مرسى الحجاج,بطيوة,31,وهران
1112,عين الترك,عين الترك,31,وهران
1131,وهران,وهران,31,وهران
1120,العنصر,عين الترك,31,وهران
1129,المرسى الكبير,عين الترك,31,وهران
1117,بوفاتيس,وادي تليلات,31,وهران
1121,البراية,وادي تليلات,31,وهران
1132,وادي تليلات,وادي تليلات,31,وهران
1111,عين الكرمة,بوتليليس,31,وهران
1119,بوتليليس,بوتليليس,31,وهران
1130,مسرغين,بوتليليس,31,وهران
1118,بوسفر,عين الترك,31,وهران
1135,طفراوي,وادي تليلات,31,وهران
1136,عين العراك,الأبيض سيدي الشيخ,32,البيض
1151,كراكدة,بريزينة,32,البيض
1154,سيدي سليمان,بوعلام,32,البيض
1153,سيدي عامر,بوعلام,32,البيض
1138,بوعلام,بوعلام,32,البيض
1146,البنود,الأبيض سيدي الشيخ,32,البيض
1139,بوقطب,بوقطب,32,البيض
1147,الخيثر,بوقطب,32,البيض
1157,توسمولين,بوقطب,32,البيض
1155,سيدي طيفور,بوعلام,32,البيض
1156,ستيتن,بوعلام,32,البيض
1144,البيض,البيض,32,البيض
1152,رقاصة,رقاصة,32,البيض
1148,المحرة,شلالة,32,البيض
1150,الكاف الأحمر,رقاصة,32,البيض
1141,بريزينة,بريزينة,32,البيض
1149,الغاسول,بريزينة,32,البيض
1145,الأبيض سيدي الشيخ,الأبيض سيدي الشيخ,32,البيض
1140,بوسمغون,بوسمغون,32,البيض
1142,الشقيق,رقاصة,32,البيض
1143,شلالة,شلالة,32,البيض
1137,اربوات,الأبيض سيدي الشيخ,32,البيض
1159,برج عمر إدريس,إن أمناس,33,إليزي
1160,دبداب,إن أمناس,33,إليزي
1163,إن أمناس,إن أمناس,33,إليزي
1162,إيليزي,إيليزي,33,إليزي
1177,الحمادية,الحمادية,34,برج بوعريريج
1189,أولاد سيدي ابراهيم,المنصورة,34,برج بوعريريج
1164,عين تاغروت,عين تاغروت,34,برج بوعريريج
1197,تيكستار,عين تاغروت,34,برج بوعريريج
1167,بليمور,برج الغدير,34,برج بوعريريج
1176,العناصر,برج الغدير,34,برج بوعريريج
1180,غيلاسة,برج الغدير,34,برج بوعريريج
1194,تقلعيت,برج الغدير,34,برج بوعريريج
1170,برج الغدير,برج الغدير,34,برج بوعريريج
1174,العش,الحمادية,34,برج بوعريريج
1192,سيدي أمبارك,بئر قاصد علي,34,برج بوعريريج
1183,خليل,بئر قاصد علي,34,برج بوعريريج
1169,بئر قاصد علي,بئر قاصد علي,34,برج بوعريريج
1193,تفرق,جعافرة,34,برج بوعريريج
1178,الماين,جعافرة,34,برج بوعريريج
1173,جعافرة,جعافرة,34,برج بوعريريج
1172,القلة,جعافرة,34,برج بوعريريج
1196,ثنية النصر,مجانة,34,برج بوعريريج
1179,المهير,المنصورة,34,برج بوعريريج
1184,القصور,الحمادية,34,برج بوعريريج
1185,المنصورة,المنصورة,34,برج بوعريريج
1181,حرازة,المنصورة,34,برج بوعريريج
1190,الرابطة,الحمادية,34,برج بوعريريج
1175,الياشير,مجانة,34,برج بوعريريج
1182,حسناوة,مجانة,34,برج بوعريريج
1186,مجانة,مجانة,34,برج بوعريريج
1165,عين تسرة,رأس الوادي,34,برج بوعريريج
1187,أولاد أبراهم,رأس الوادي,34,برج بوعريريج
1191,رأس الوادي,رأس الوادي,34,برج بوعريريج
1171,برج زمورة,برج زمورة,34,برج بوعريريج
1188,أولاد دحمان,برج زمورة,34,برج بوعريريج
1195,تسامرت,برج زمورة,34,برج بوعريريج
1166,برج بوعريرج,برج بوعريريج,34,برج بوعريريج
1168,بن داود,المنصورة,34,برج بوعريريج
1212,الخروبة,بودواو,35,بومرداس
1210,دلس,دلس,35,بومرداس
1201,بن شود,دلس,35,بومرداس
1198,أعفير,دلس,35,بومرداس
1226,الثنية,الثنية,35,بومرداس
1202,بني عمران,الثنية,35,بومرداس
1215,خميس الخشنة,خميس الخشنة,35,بومرداس
1199,عمال,الثنية,35,بومرداس
1228,تيمزريت,يسر,35,بومرداس
1229,زموري,برج منايل,35,بومرداس
1216,الاربعطاش,خميس الخشنة,35,بومرداس
1214,يسر,يسر,35,بومرداس
1208,شعبة العامر,يسر,35,بومرداس
1219,أولاد عيسى,الناصرية,35,بومرداس
1218,الناصرية,الناصرية,35,بومرداس
1207,بوزقزة قدارة,بودواو,35,بومرداس
1224,سوق الحد,الثنية,35,بومرداس
1223,سيدي داود,بغلية,35,بومرداس
1200,بغلية,بغلية,35,بومرداس
1217,لقاطة,برج منايل,35,بومرداس
1211,جنات,برج منايل,35,بومرداس
1227,تيجلابين,بومرداس,35,بومرداس
1222,سي مصطفى,يسر,35,بومرداس
1220,أولاد هداج,بودواو,35,بومرداس
1221,أولاد موسى,خميس الخشنة,35,بومرداس
1206,بومرداس,بومرداس,35,بومرداس
1209,قورصو,بومرداس,35,بومرداس
1203,برج منايل,برج منايل,35,بومرداس
1204,بودواو,بودواو,35,بومرداس
1205,بودواو البحري,بودواو,35,بومرداس
1225,تاورقة,بغلية,35,بومرداس
1213,حمادي,خميس الخشنة,35,بومرداس
1230,عين العسل,الطارف,36,الطارف
1236,بوقوس,الطارف,36,الطارف
1246,الطارف,الطارف,36,الطارف
1253,الزيتونة,الطارف,36,الطارف
1235,البسباس,البسباس,36,الطارف
