post_code,post_name,post_address,commune_id,commune_name,daira_name,wilaya_code,wilaya_name
23047,الزاوية,حي الزاوية - شطايبي,286,بني تامو,وادي العلايق,09,البليدة
38004,برج الأمير عبد القادر,شارع الشهيد عاشور,294,الشفة,موزاية,09,البليدة
38022,الأربعاء,حي أول نوفمبر,300,الأربعاء,الأربعاء,09,البليدة
44046,جبابرة,جبابرة وسط,296,جبابرة,مفتاح,09,البليدة
10000,بويرة - القبّاضة الرّئيسيّة,شارع غربي الغمراوي 10000,321,البويرة,البويرة,10,البويرة
10001,بويرة - حي البدر,حي 98 مسكن، فراشاتي 10001,321,البويرة,البويرة,10,البويرة
10002,الأخضرية,طريق خليل عمر، 10200,338,الأخضرية,الأخضرية,10,البويرة
10003,مشدالة,مشدالة، 10100,339,أمشدالة,مشد الله,10,البويرة
10004,سور الغزلان,نهج أول نوفمبر 10300,349,سور الغزلان,سور الغزلان,10,البويرة
10005,عين بسام - هاشيمي مدني,طريق ميهوبي براهيم 10400,314,عين بسام,عين بسام,10,البويرة
10006,القادرية,الطريق رقم 5، القادرية 10260,337,قادرية,القادرية,10,البويرة
10007,أغبالو,أغبالو 10192,309,أغبالو,مشد الله,10,البويرة
10008,أهل القصر,أهل القصر 10181,310,أهل القصر,بشلول,10,البويرة
10009,عين بسام - يحياوي العربي,حي عشير سعيد - يحياوي العربي، 10403، عين بسام,314,عين بسام,عين بسام,10,البويرة
10010,أوعمر,حي بوري قاسي، 10270,316,أعمر,القادرية,10,البويرة
10011,آث منصور,آث منصور 10125,352,آث  منصور,مشد الله,10,البويرة
10012,بشلول,بشلول 10145,317,بشلول,بشلول,10,البويرة
10013,بير اغبالو,ساحة زبيري بوعزة 10440,318,بئر غبالو,بئر غبالو,10,البويرة
10014,برج أوخريس - العيداني لخضر,برج أوخريس - الشارع الرئيسي، 10340,319,برج أوخريص,برج أوخريص,10,البويرة
10015,بوعكلان,بوعكلان وسط - 10015,339,أمشدالة,مشد الله,10,البويرة
10016,بودربالة,بودربالة 10210,320,بودربالة,الأخضرية,10,البويرة
10017,بويرة - حي حديد سعيد,حي 1100 بويرة 10005,321,البويرة,البويرة,10,البويرة
10018,بويرة - ذراع البرج,حي 280 مسكن، عمارة 03، 10002,321,البويرة,البويرة,10,البويرة
10019,الشرفة - بهلول محمد الشريف,الشرفة 10190,323,شرفة,مشد الله,10,البويرة
10020,ديراح,ديراح 10370,325,ديرة,سور الغزلان,10,البويرة
10021,العجيبة,العجيبة 10160,327,العجيبة,بشلول,10,البويرة
10022,الأصنام,الأصنام 10150,328,الأسنام,بشلول,10,البويرة
10023,الهاشمية,الشارع الرئيسي 10490,329,الهاشمية,الهاشمية,10,البويرة
10024,حيزر,شارع علوي رمضان 10166,335,حيزر,الحيزر,10,البويرة
10025,القادرية - أول نوفمبر,القادرية - أول نوفمبر، 215 مسكن 10025,337,قادرية,القادرية,10,البويرة
10026,الأخضرية - 5 جويلية,حي والداش 10010,338,الأخضرية,الأخضرية,10,البويرة
10027,أولاد بوشيعة,أولاد بوشيعة 10027,321,البويرة,البويرة,10,البويرة
10028,سور الغزلان - عزوز,سور الغزلان - عزوز، طريق برج أخريس 10304,349,سور الغزلان,سور الغزلان,10,البويرة
10029,سور الغزلان - مباركي الطيب,شارع مازاني مختار 10029,349,سور الغزلان,سور الغزلان,10,البويرة
10030,أحنيف,أحنيف 10130,336,حنيف,مشد الله,10,البويرة
10031,عين الحجر - بن العمري جلول,عين الحجر 10480,311,عين الحجر,عين بسام,10,البويرة
10032,عين العلوي,عين علوي 10410,312,عين العلوي,عين بسام,10,البويرة
10033,عين الترك - سايح أكلي,عين الترك 10120,313,عين الترك,البويرة,10,البويرة
10034,آيت العزيز,آيت العزيز 10110,315,أيت لعزيز,البويرة,10,البويرة
10035,بهاليل,بهاليل 10191,309,أغبالو,مشد الله,10,البويرة
10036,جباحية - عليوات سعيد,جباحية 10280,326,جباحية,القادرية,10,البويرة
10037,قرومة,قرومة 10230,333,قرومة,الأخضرية,10,البويرة
10038,خبوزية - مدروس عمر,خبوزية 10441,330,الخبوزية,بئر غبالو,10,البويرة
10039,معالة - شيعة موسى,معالة 10240,340,معلة,الأخضرية,10,البويرة
10040,مسدور,مسدور 10341,342,مزدور,برج أوخريص,10,البويرة
10041,رافور - موساوي يحي,رافور 10102,339,أمشدالة,مشد الله,10,البويرة
10042,روراوة - جديات سعيد,روراوة 10460,345,روراوة,بئر غبالو,10,البويرة
10043,صهاريج - معمري اعمر,صهاريج 10140,347,سحاريج,مشد الله,10,البويرة
10044,سوق الخميس - سريج بوجمعة,سوق الخميس 10420,348,سوق الخميس,سوق الخميس,10,البويرة
10045,تاقديت - الأكحل محمد,تاقديت 10350,351,تاقديت,برج أوخريص,10,البويرة
10047,زوابرية,زوابرية 10241,353,زبربر,الأخضرية,10,البويرة
10049,عين ترزين - حاملة رباعي,عين ترزين 10342,319,برج أوخريص,برج أوخريص,10,البويرة
10050,آث بوعلي,آث بوعلي 10050,352,آث  منصور,مشد الله,10,البويرة
10051,بقاس,بقاس 10262,337,قادرية,القادرية,10,البويرة
10052,بني حماد - زرقاق سعيد,بني حماد 10141,347,سحاريج,مشد الله,10,البويرة
10053,بني حمدون,بني حمدون 10196,309,أغبالو,مشد الله,10,البويرة
10054,بوكرم قادير,بوكرم قادير 10213,322,بوكرم,الأخضرية,10,البويرة
10055,شعبة براهم,شعبة براهم 10055,350,تاغزوت,الحيزر,10,البويرة
10056,القمة الحمراء,القمة الحمراء 10160,327,العجيبة,بشلول,10,البويرة
10057,دشمية,دشمية 10310,324,الدشمية,سور الغزلان,10,البويرة
10058,الحكيمية - غوماري بلقاسم,الحكيمية 10320,331,الحاكمية,سور الغزلان,10,البويرة
10059,الماجن لطفي,الماجن لطفي 10430,316,أعمر,القادرية,10,البويرة
10060,المقراني,المقراني 10402,332,المقراني,سوق الخميس,10,البويرة
10061,الريش,الريش 10111,321,البويرة,البويرة,10,البويرة
10062,قولتة زرقة,قولتة زرقة وسط 10062,349,سور الغزلان,سور الغزلان,10,البويرة
10063,قنتور,قنتور وسط المدينة 10167,335,حيزر,الحيزر,10,البويرة
10064,قرقور,قرقور 10202,338,الأخضرية,الأخضرية,10,البويرة
10065,حجر الزرقة,حجر الزرقة 10380,334,الحجرة الزرقاء,برج أوخريص,10,البويرة
10066,حمام - كسينة,حمام - كسينة 10471,329,الهاشمية,الهاشمية,10,البويرة
10067,حمزة - بوغرزون,حمزة بوغرزون، قرية زراعية 10472,329,الهاشمية,الهاشمية,10,البويرة
10068,إغيل - نايت اعمر,إغيل - نايت اعمر 10131,336,حنيف,مشد الله,10,البويرة
10069,كرابيب,كرابيب 10271,316,أعمر,القادرية,10,البويرة
10070,لحقية - مختاري سعيد,لحقية 10281,326,جباحية,القادرية,10,البويرة
10071,معمورة,معمورة 10390,341,المعمورة,سور الغزلان,10,البويرة
10072,مسيد الزبربرة,مسيد الزبربرة 10201,338,الأخضرية,الأخضرية,10,البويرة
10073,مركلة,مركلة 10168,350,تاغزوت,الحيزر,10,البويرة
10074,ميهوبي,ميهوبي 10442,318,بئر غبالو,بئر غبالو,10,البويرة
10075,وادي بردي,وادي بردي 10490,343,وادي البردي,الهاشمية,10,البويرة
10076,وادي الخميس,وادي الخميس 10182,310,أهل القصر,بشلول,10,البويرة
10077,وادي الاعلام,وادي الاعلام 10352,351,تاقديت,برج أوخريص,10,البويرة
10079,أولاد قمرة,أولاد قمرة 10491,343,وادي البردي,الهاشمية,10,البويرة
10080,أولاد الاعلام,أولاد الاعلام 10261,337,قادرية,القادرية,10,البويرة
10082,أولاد تشالابي,أولاد تشالابي 10211,320,بودربالة,الأخضرية,10,البويرة
10083,ريدان - خاطب قدور,ريدان 10300,346,ريدان,سور الغزلان,10,البويرة
10084,سعيد عبيد,سعيد عبيد 10002,321,البويرة,البويرة,10,البويرة
10085,السبت,السبت 10211,320,بودربالة,الأخضرية,10,البويرة
10086,سلوم,سلوم 10192,309,أغبالو,مشد الله,10,البويرة
10087,سماش,سماش 10161,327,العجيبة,بشلول,10,البويرة
10088,سيدي يحي,سيدي يحي 10401,314,عين بسام,عين بسام,10,البويرة
10089,تاغزوت,تاغزوت 10170,350,تاغزوت,الحيزر,10,البويرة
10090,تاليوين,تاليوين وسط 10090,338,الأخضرية,الأخضرية,10,البويرة
10091,ثامر,ثامر قرية زراعية 10003,321,البويرة,البويرة,10,البويرة
10092,تيكبوشت,تيكبوشت 10169,335,حيزر,الحيزر,10,البويرة
10093,تيكسيريدان - شيخ محمد,تيكسيريدان 10194,323,شرفة,مشد الله,10,البويرة
10094,تيزي الأربعاء,تيزي الأربعاء 10272,316,أعمر,القادرية,10,البويرة
10095,توغزة - أوكريد محمد,توغزة 10195,323,شرفة,مشد الله,10,البويرة
10096,زبارة - لاج محمد,زبارة 10351,351,تاقديت,برج أوخريص,10,البويرة
10098,كريشيش,كريشيش، حي CNEP 10098,338,الأخضرية,الأخضرية,10,البويرة
10099,بني هارون - جبري سعيد,بني هارون شرق 10099,326,جباحية,القادرية,10,البويرة
10100,إغرم,إغرم وسط 10100,336,حنيف,مشد الله,10,البويرة
10101,بويرة - إزهابي بوعلام,حي 140 مسكن 10101 بويرة,321,البويرة,البويرة,10,البويرة
10102,عين بسام - ماحي أحمد,حي دحماني محفوظ 10102,314,عين بسام,عين بسام,10,البويرة
10103,رأس - بويرة,رأس - بويرة بن عبد الله 10112,321,البويرة,البويرة,10,البويرة
10104,بويرة - القطب الجامعي,القطب الجامعي بويرة,321,البويرة,البويرة,10,البويرة
10105,بويرة - المحطة البرية,بويرة - المحطة البرية 10005,321,البويرة,البويرة,10,البويرة
10106,سور الغزلان - المحطة البرية,سور الغزلان - المحطة البرية 10006,349,سور الغزلان,سور الغزلان,10,البويرة
10107,عين بسام - زرداب محمد,طريق سوق الخميس,314,عين بسام,عين بسام,10,البويرة
10108,بويرة - الجامعة,حي 1100 بويرة 10108,321,البويرة,البويرة,10,البويرة
10109,الإقامة الجامعية - عينوش شامة,CITE 140 LOGTS 10101 BOUIRA,321,البويرة,البويرة,10,البويرة
14062,السبت,الحي الرئيسي,320,بودربالة,الأخضرية,10,البويرة
39040,تاغزوت,الطريق الوطني رقم 48,350,تاغزوت,الحيزر,10,البويرة
11000,تمنراست - القبّاضة الرّئيسيّة,حي الشرفة,361,تمنراست,تمنراست,11,تمنراست
11002,عين كوف,حي عين كوف,361,تمنراست,تمنراست,11,تمنراست
11003,عين أمقل,عين أمقل,355,عين امقل,تمنراست,11,تمنراست
11006,سرسوف,حي سرسوف,361,تمنراست,تمنراست,11,تمنراست
11007,سيلات,سيلات,354,ابلسة,سيلت,11,تمنراست
11008,تمنراست - أسيرات,تمنراست,361,تمنراست,تمنراست,11,تمنراست
11009,تمنراست - أسورو,حي أسورو,361,تمنراست,تمنراست,11,تمنراست
11010,تازروك,تازروك,362,تاظروك,تاظروك,11,تمنراست
11012,أبالسة,أبالسة,354,ابلسة,سيلت,11,تمنراست
11013,أمقيد,أمقيد,359,أدلس,تاظروك,11,تمنراست
11014,أمسل,أمسل,361,تمنراست,تمنراست,11,تمنراست
11019,هيرافوك,هيرافوك,359,أدلس,تاظروك,11,تمنراست
11020,إيدالاس,إيدالاس,359,أدلس,تاظروك,11,تمنراست
11022,أوتول,أوتول,361,تمنراست,تمنراست,11,تمنراست
11025,تمنراست - وسط المدينة,وسط المدينة,361,تمنراست,تمنراست,11,تمنراست
11026,تمنراست - المحطة البرية,المحطة البرية,361,تمنراست,تمنراست,11,تمنراست
11027,تمنراست - حاج موسى,جامعة تمنراست,361,تمنراست,تمنراست,11,تمنراست
11028,تمنراست - القوات البرية,الناحية العسكرية السادسة,361,تمنراست,تمنراست,11,تمنراست
11030,تينتارابين,تينتارابين,362,تاظروك,تاظروك,11,تمنراست
11031,تيبربرت,تيبربرت,362,تاظروك,تاظروك,11,تمنراست
11032,تاحيفت,تاحيفت,361,تمنراست,تمنراست,11,تمنراست
11033,إين دالاق,إين دالاق,361,تمنراست,تمنراست,11,تمنراست
11034,تمنراست - مكتب البريد المتنقل,,361,تمنراست,تمنراست,11,تمنراست
,تمنراست - القاعدة الجويّة,تمنراست - القاعدة الجويّة,361,تمنراست,تمنراست,11,تمنراست
,أوتول - التجمع العسكري,أوتول - التجمع العسكري,361,تمنراست,تمنراست,11,تمنراست
,عين كوف - التجمع الجهوي للدرك,عين كوف - التجمع الجهوي للدرك,361,تمنراست,تمنراست,11,تمنراست
12000,تبسة - القبّاضة الرّئيسيّة,حيث جبل الجرف,390,تبسة,تبسة,12,تبسة
12001,بير العاتر,بير العاتر وسط المدينة,369,بئر العاتر,بئر العاتر,12,تبسة
12002,شريعة,شريعة وسط المدينة,372,الشريعة,الشريعة,12,تبسة
12003,ونزة,ونزة وسط المدينة,386,الونزة,الونزة,12,تبسة
12004,تبسة - مينيرفة,طريق قسنطينة,390,تبسة,تبسة,12,تبسة
12005,العوينات,وسط المدينة العوينات,379,العوينات,العوينات,12,تبسة
12006,الكويف,وسط المدينة الكويف,373,الكويف,الكويف,12,تبسة
12007,تبسة - الوئام,حي الوئام تبسة,390,تبسة,تبسة,12,تبسة
12008,عين الزرقة,الطريق الوطني رقم 82 عين الزرقة,364,عين الزرقاء,الونزة,12,تبسة
12009,بير العاتر - 19 جوان,حي الجبل، بير العاتر - 19 جوان,369,بئر العاتر,بئر العاتر,12,تبسة
12011,بير مقدم,بير مقدم وسط المدينة,368,بئر مقدم,بئر مقدم,12,تبسة
12012,بوخضرة,حي قنز حسناوي بوخضرة,370,بوخضرة,العوينات,12,تبسة
12013,ذراع الإمام,حي ذراع الإمام تبسة,390,تبسة,تبسة,12,تبسة
12014,الماء الأبيض,حي 54 سكن، الماء الأبيض,374,الماء الابيض,الماء الابيض,12,تبسة
12015,العقلة,العقلة وسط المدينة,377,العقلة,العقلة,12,تبسة
12016,حمامات,وسط المدينة حمامات,383,الحمامات,بئر مقدم,12,تبسة
12017,مورسوت,وسط المدينة مورسوت,384,مرسط,مرسط,12,تبسة
12018,تبسة - الزهور,تبسة - حي الزهور,390,تبسة,تبسة,12,تبسة
12019,بكارية,وسط المدينة بكارية,366,بكارية,الكويف,12,تبسة
12020,بير العاتر - عمران,بير العاتر - حي العمران,369,بئر العاتر,بئر العاتر,12,تبسة
12021,شريعة - 9 أكتوبر,حي 9 أكتوبر الشريعة,372,الشريعة,الشريعة,12,تبسة
12022,جبل أنوال,حي أول نوفمبر تبسة,390,تبسة,تبسة,12,تبسة
12023,المريج,وسط المدينة المريج,375,المريج,الونزة,12,تبسة
12024,نقرين,وسط المدينة نقرين,385,نقرين,نقرين,12,تبسة
12025,ونزة - أول نوفمبر,الحي الرئيسي ونزة,386,الونزة,الونزة,12,تبسة
12026,ونزة - أمال,حي الأمل ونزة,386,الونزة,الونزة,12,تبسة
12027,أم علي,وسط المدينة أم علي,387,أم علي,أم علي,12,تبسة
12028,تبسة - النّهضة,حي 144 مسكن، تبسة,390,تبسة,تبسة,12,تبسة
12029,تبسة - متعددة الرياضات,طريق عنابة، تبسة,390,تبسة,تبسة,12,تبسة
12030,عين شنية - المحطة,قرية عين شنية - المحطة,379,العوينات,العوينات,12,تبسة
12031,عين فضة,قرية عين فضة,367,بئر الذهب,مرسط,12,تبسة
12032,عين غراب,قرية عين غراب,389,سطح قنطيس,العقلة,12,تبسة
12033,عين سيدي صالح,قرية عين سيدي صالح,386,الونزة,الونزة,12,تبسة
12034,عين زقايق,قرية عين زقايق,374,الماء الابيض,الماء الابيض,12,تبسة
12035,بجان,قرية بجان,365,بجن,العقلة,12,تبسة
12036,بير الذهب,قرية بير الذهب,367,بئر الذهب,مرسط,12,تبسة
12037,بير الوسرة,قرية بير الوسرة,388,صفصاف الوسرى,أم علي,12,تبسة
12038,بوشبكة,قرية بوشبكة,380,الحويجبات,الماء الابيض,12,تبسة
12039,بولحاف,قرية بولحاف,371,بولحاف الدير,الكويف,12,تبسة
12040,دير,قرية دير,364,عين الزرقاء,الونزة,12,تبسة
12041,الحويجبات,قرية الحويجبات,380,الحويجبات,الماء الابيض,12,تبسة
12042,المزرعة,قرية المزرعة,376,المزرعة,العقلة,12,تبسة
12043,العقلة المالحة,قرية العقلة المالحة,378,العقلة المالحة,بئر العاتر,12,تبسة
12044,فركان,قرية فركان,381,فركان,نقرين,12,تبسة
12045,فم المطلق,قرية فم المطلق,378,العقلة المالحة,بئر العاتر,12,تبسة
12046,قوريقر,قرية قوريقر,382,قريقر,بئر مقدم,12,تبسة
12047,قنتيس,قرية قنتيس,389,سطح قنطيس,العقلة,12,تبسة
12048,كيسة,قرية كيسة,371,بولحاف الدير,الكويف,12,تبسة
12049,مسلولة,قرية مسلولة,379,العوينات,العوينات,12,تبسة
12051,رأس العيون,قرية رأس العيون,373,الكويف,الكويف,12,تبسة
12052,تازبنت,قرية تازبنت,368,بئر مقدم,بئر مقدم,12,تبسة
12053,ثيليجان,قرية ثيليجان,391,ثليجان,الشريعة,12,تبسة
12054,طريشة,قرية طريشة,384,مرسط,مرسط,12,تبسة
12055,طوالبية,قرية طوالبية,373,الكويف,الكويف,12,تبسة
12056,شريعة - النمامشة,شريعة - النمامشة,372,الشريعة,الشريعة,12,تبسة
12057,ونزة - شين قرة,طريق ثليجان، الشريعة,386,الونزة,الونزة,12,تبسة
12058,العوينات - 20 أوت 55,العوينات - 20 أوت 53,379,العوينات,العوينات,12,تبسة
12059,تبسة - المطار,تبسة - طريق المطار,390,تبسة,تبسة,12,تبسة
12060,تبسة - شادلي بن جديد,حي سكانسكة، تبسة,390,تبسة,تبسة,12,تبسة
12061,تبسة - براكني علي بن يونس,حي عدل تبسة,390,تبسة,تبسة,12,تبسة
12062,تبسة - الشيخ العربي التبسي,تبسة - الشيخ العربي التبسي,390,تبسة,تبسة,12,تبسة
12063,تبسة - الإقامة الجامعية 19 ماي,تبسة - الإقامة الجامعية 19 ماي,390,تبسة,تبسة,12,تبسة
12064,تبسة - الجامعة,تبسة - الجامعة,390,تبسة,تبسة,12,تبسة
12065,بير العاتر - المحطة البرية,بير العاتر - المحطة البرية,390,تبسة,تبسة,12,تبسة
12066,تبسة - المحطة البرية,تبسة - المحطة البرية,390,تبسة,تبسة,12,تبسة
12067,ونزة - المحطة البرية,ونزة - المحطة البرية,386,الونزة,الونزة,12,تبسة
12068,شريعة - المحطة البرية,شريعة - المحطة البرية,372,الشريعة,الشريعة,12,تبسة
,,,390,تبسة,تبسة,12,تبسة
23013,لبوخضرة,حي 800 مسكن,370,بوخضرة,العوينات,12,تبسة
26059,العوينات,العوينات وسط,379,العوينات,العوينات,12,تبسة
34043,بولحاف,بولحاف,371,بولحاف الدير,الكويف,12,تبسة
13000,تلمسان - القبّاضة الرّئيسيّة,جادة العقيد لطفي، ساحة أول ماي,443,تلمسان,تلمسان,13,تلمسان
13001,مغنية,شارع الأمير عبد القادر,423,مغنية,مغنية,13,تلمسان
13002,غزوات,شارع الجمهورية 1,419,الغزوات,الغزوات,13,تلمسان
13003,مغنية - عزوني,حي عزوني محمد مغنية، عزوني,423,مغنية,مغنية,13,تلمسان
13004,ندرومة,شارع محمد بوضياف,427,ندرومة,ندرومة,13,تلمسان
13005,الرمشي,الرمشي,431,الرمشي,الرمشي,13,تلمسان
13006,سبدو,سبدو,434,سبدو,سبدو,13,تلمسان
13007,تلمسان - الكرز,تلمسان - الكرز,443,تلمسان,تلمسان,13,تلمسان
13008,بن سكران,بن سكران,408,بن سكران,بن سكران,13,تلمسان
13009,حناية,حناية,421,الحناية,الحناية,13,تلمسان
13010,أولاد ميمون - مواليد جلول,أولاد ميمون - مواليد جلول,429,أولاد ميمون,أولاد ميمون,13,تلمسان
13011,صابرة,صابرة,432,صبرة,صبرة,13,تلمسان
13012,عين تالوت,عين تالوت,397,عين تالوت,عين تالوت,13,تلمسان
13013,عين يوسف,عين يوسف,398,عين يوسف,الرمشي,13,تلمسان
13014,باب العسة,باب العسة,400,باب العسة,باب العسة,13,تلمسان
13015,حنين,حنين,422,هنين,هنين,13,تلمسان
13016,إمامة,إمامة,443,تلمسان,تلمسان,13,تلمسان
13017,مرسى بن مهيدي,مرسى بن مهيدي,425,مرسى بن مهيدي,مرسى بن مهيدي,13,تلمسان
13018,ندرومة - عبد المومن,ندرومة - عبد المومن,427,ندرومة,ندرومة,13,تلمسان
13019,سيدي عبد اللي,سيدي عبد اللي,435,سيدي العبدلي,بن سكران,13,تلمسان
13020,سواهلية,سواهلية,438,السواحلية,الغزوات,13,تلمسان
13021,تلمسان - بودغن,FG بودغن,443,تلمسان,تلمسان,13,تلمسان
13022,عين فزة,الطريق الوطني رقم 07,393,عين فزة,شتوان,13,تلمسان
13023,عين غرابة,طري البريد، حي الطفولة، رقم 10,394,عين غرابة,منصورة,13,تلمسان
13024,عربوز,عربوز وسط,426,مسيردة الفواقة,مرسى بن مهيدي,13,تلمسان
13025,بني ورسوس,طريق البريد,405,بني وارسوس,الرمشي,13,تلمسان
13026,بوحالو,شارع بوحالو,409,بوحلو,صبرة,13,تلمسان
13027,بوكانون,طريق الدربوز,426,مسيردة الفواقة,مرسى بن مهيدي,13,تلمسان
13028,بوتراك,طريق بوتراك,392,عين فتاح,فلاوسن,13,تلمسان
13029,جبالة,شارع البلدية جبالة,413,جبالة,ندرومة,13,تلمسان
13030,العابد,شارع البريد,410,البويهي,سيدي الجيلالي,13,تلمسان
13031,العريشة,حي الشهداء,414,العريشة,سبدو,13,تلمسان
13032,البور,شارع سيدي عوشة,412,دار يغمراسن,الغزوات,13,تلمسان
13033,الفحول,شارع بلعيدوني محمد,416,الفحول,الرمشي,13,تلمسان
13034,القور,شارع الاستقلال سليماني محمد,417,القور,سبدو,13,تلمسان
13035,فيلاوسان,شارع جريف الامير عبد القادر,418,فلاوسن,فلاوسن,13,تلمسان
13036,حمام بوغرارة,الطريق الوكني رقم 35,420,حمام بوغرارة,مغنية,13,تلمسان
13037,الخميس - بني سنوس,شارع البريد، البلدية القديمة,407,بني سنوس,بني سنوس,13,تلمسان
13038,خميستي,طريق بني مستر 1,404,بني مستر,منصورة,13,تلمسان
13039,خريبة,شارع أول نوفمير 1954,427,ندرومة,ندرومة,13,تلمسان
13040,معزيز,الجادة الرئيسية,420,حمام بوغرارة,مغنية,13,تلمسان
13041,مزاورو - سيدي براهيم,شارع ندرومة,438,السواحلية,الغزوات,13,تلمسان
13042,سبعة شيوخ,شارع الاستقلال,433,سبعة شيوخ,الرمشي,13,تلمسان
13043,سيدي الجيلالي,حي 11 ديسمبر,436,سيدي الجيلالي,سيدي الجيلالي,13,تلمسان
13044,سيدي مجاهد,شارع سيدي مجاهد,437,سيدي مجاهد,بني بوسعيد,13,تلمسان
13045,سيدي زواوي - قداري قويدر,حي الرحمة,437,سيدي مجاهد,بني بوسعيد,13,تلمسان
13046,سواني,شارع عيشي أحمد - سواني,439,السواني,باب العسة,13,تلمسان
13047,تينت,الطريق الرئيسي,442,تيانت,الغزوات,13,تلمسان
13048,تلمسان - شتوان,شارع الاستقلال,411,شتوان,شتوان,13,تلمسان
13049,الزاوية,شارع الزاوية,395,عين الكبيرة,فلاوسن,13,تلمسان
13050,زلبون,شارع البريد المركزي زلبون,404,بني مستر,منصورة,13,تلمسان
13051,زناتة,الطريق الوطني رقم 58,444,زناتة,الحناية,13,تلمسان
13052,عين الحوت,شارع البريد,411,شتوان,شتوان,13,تلمسان
13053,عين كبيرة,شارع البريد,395,عين الكبيرة,فلاوسن,13,تلمسان
13054,عين نحالة,شارع البريد,396,عين النحالة,عين تالوت,13,تلمسان
13055,عين نكروف,شارع البريد,396,عين النحالة,عين تالوت,13,تلمسان
13056,عين زانة شبيكية,شارع البريد,423,مغنية,مغنية,13,تلمسان
13057,العقيد لطفي,شارع البريد,423,مغنية,مغنية,13,تلمسان
13058,عميور,شارع البريد,399,عمير,شتوان,13,تلمسان
13059,بلحاجي بوسيف,شارع البريد,414,العريشة,سبدو,13,تلمسان
13060,بني بهدل,شارع البريد,401,بني بهدل,بني سنوس,13,تلمسان
13061,بني مستر,شارع البريد,404,بني مستر,منصورة,13,تلمسان
13062,بوحناك,"عمارة ""I"" رقم 01، 500 مسكن",424,منصورة,منصورة,13,تلمسان
13063,دار ياغموراسن,شارع البريد,412,دار يغمراسن,الغزوات,13,تلمسان
13064,جمعة - صخرة,شارع البريد,419,الغزوات,الغزوات,13,تلمسان
13065,جبرة - شلايدة,شارع البريد,399,عمير,شتوان,13,تلمسان
13066,البويحي,شارع البريد,410,البويهي,سيدي الجيلالي,13,تلمسان
13067,غزوات - سيدي عمار,شارع البريد,419,الغزوات,الغزوات,13,تلمسان
13068,وادي لخضر,شارع البريد,428,وادي الخضر,أولاد ميمون,13,تلمسان
13069,وادي زيتون,شارع البريد,432,صبرة,صبرة,13,تلمسان
13070,أولاد رياح,شارع البريد,430,أولاد رياح,الحناية,13,تلمسان
13071,رملة,شارع البريد,396,عين النحالة,عين تالوت,13,تلمسان
13072,سيدي بن ضياف,شارع البريد,405,بني وارسوس,الرمشي,13,تلمسان
13073,سيدي بونوار,حي أ / مداغري,431,الرمشي,الرمشي,13,تلمسان
13074,سيدي دريس,شارع البريد,403,بني خلاد,هنين,13,تلمسان
13075,سيدي مشور,شارع البريد,420,حمام بوغرارة,مغنية,13,تلمسان
13076,سيدي سنوسي,شارع البريد,435,سيدي العبدلي,بن سكران,13,تلمسان
13077,سوق الخميس,شارع البريد,403,بني خلاد,هنين,13,تلمسان
13078,سوق الثلاثاء,شارع البريد,440,سوق الثلاثاء,باب العسة,13,تلمسان
13079,ترني,شارع سيدو,441,تيرني بني هديل,منصورة,13,تلمسان
13080,تليتة,شارع البريد,415,العزايل,بني سنوس,13,تلمسان
13081,يمبو,شارع البريد,400,باب العسة,باب العسة,13,تلمسان
13082,زكري - موسى - عجايجة,شارع البريد,413,جبالة,ندرومة,13,تلمسان
13084,بوحناق - الياسمين,طريق بن سكران,424,منصورة,منصورة,13,تلمسان
13085,الفحص - بني سنوس,حي الياسمين,407,بني سنوس,بني سنوس,13,تلمسان
13086,عين يسر,شارع مسجد الخميس,406,بني صميل,أولاد ميمون,13,تلمسان
13083,أوزيدان,بني اسماعل,406,بني صميل,أولاد ميمون,13,تلمسان
13087,سيدي يحي,طريق سيدي مجاهد,437,سيدي مجاهد,بني بوسعيد,13,تلمسان
13088,الزناتة - المطار,المطار,444,زناتة,الحناية,13,تلمسان
13089,بخاتة,طريق صابرة,438,السواحلية,الغزوات,13,تلمسان
13090,أوشبة,طريق شطوان,393,عين فزة,شتوان,13,تلمسان
13091,مغنية - قاضي,مغنية - قاضي,423,مغنية,مغنية,13,تلمسان
13092,تلمسان - أبو تشفين,بلدية أبو تشفين,423,مغنية,مغنية,13,تلمسان
13093,تلمسان - أوجليدة,حي أوجليدة,423,مغنية,مغنية,13,تلمسان
13094,تلمسان - بن بوعلي,جامعة أبو بكر بالقايد,411,شتوان,شتوان,13,تلمسان
13095,تلمسان - بلميمون,جامعة أبو بكر بالقايد,411,شتوان,شتوان,13,تلمسان
13096,تلمسان - بختي,جامعة أبو بكر بالقايد,411,شتوان,شتوان,13,تلمسان
13097,القطب الجامعي - تلمسان,جامعة أبو بكر بالقايد,411,شتوان,شتوان,13,تلمسان
13098,الإقامة الجامعية - منصورة 3,جامعة أبو بكر بالقايد,424,منصورة,منصورة,13,تلمسان
13099,الإقامة الجامعية - تيجاني هدام,جامعة أبو بكر بالقايد,411,شتوان,شتوان,13,تلمسان
13100,الإقامة الجامعية - منصورة 900 سرير,جامعة أبو بكر بالقايد,424,منصورة,منصورة,13,تلمسان
13101,الإقامة الجامعية - مليحة حميدو,جامعة أبو بكر بالقايد,443,تلمسان,تلمسان,13,تلمسان
